timestamp,pos_x,pos_y,pos_z,q_x,q_y,q_z,q_w
1751120452.7929442,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120452.8119378,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120452.8311675,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120452.8522055,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120452.872458,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120452.8934498,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120452.9127324,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120452.9333222,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120452.9529614,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120452.973201,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120452.9934454,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120453.0118992,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120453.0322196,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120453.0532877,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120453.0724995,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120453.0931172,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120453.1129656,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120453.132678,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120453.1532235,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120453.1720939,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120453.193504,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120453.2108185,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120453.232474,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120453.2527692,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120453.2729084,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120453.2926652,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120453.3126996,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120453.331782,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120453.353171,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120453.373154,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120453.392942,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120453.4129143,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120453.4330397,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120453.4528928,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120453.472124,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120453.4930658,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120453.5121217,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120453.5323594,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120453.5529628,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120453.572848,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120453.5924883,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120453.6128957,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120453.632137,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120453.6525576,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120453.6729884,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120453.6933696,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120453.7126288,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120453.732628,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120453.752636,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120453.7710755,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120453.793238,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120453.8128824,0.0,0.0,0.0,0.0,0.0,0.0,1.0
